no time angle_min angle_max angle_increment time_increment scan_time range_min range_max range_size count countless
699 20190828140432 -3.124139071 3.141592741 0.017453292 0.000222057 0.079718493 0.150000006 16.000000000 24 9 15
700 20190828140432 -3.124139071 3.141592741 0.017453292 0.000222099 0.079733439 0.150000006 16.000000000 24 8 16
701 20190828140432 -3.124139071 3.141592741 0.017453292 0.000222143 0.079749472 0.150000006 16.000000000 24 8 16
702 20190828140432 -3.124139071 3.141592741 0.017453292 0.000199808 0.071731091 0.150000006 16.000000000 24 11 13
703 20190828140432 -3.124139071 3.141592741 0.017453292 0.000222337 0.079818852 0.150000006 16.000000000 24 11 13
704 20190828140432 -3.124139071 3.141592741 0.017453292 0.000221733 0.079602033 0.150000006 16.000000000 24 9 15
705 20190828140432 -3.124139071 3.141592741 0.017453292 0.000222260 0.079791471 0.150000006 16.000000000 24 8 16
706 20190828140432 -3.124139071 3.141592741 0.017453292 0.000199916 0.071769953 0.150000006 16.000000000 24 8 16
707 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222077 0.079725616 0.150000006 16.000000000 24 9 15
708 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222179 0.079762429 0.150000006 16.000000000 24 10 14
709 20190828140433 -3.124139071 3.141592741 0.017453292 0.000199913 0.071768641 0.150000006 16.000000000 24 12 12
710 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222065 0.079721421 0.150000006 16.000000000 24 11 13
711 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222031 0.079709187 0.150000006 16.000000000 24 11 13
712 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222125 0.079742894 0.150000006 16.000000000 24 11 13
713 20190828140433 -3.124139071 3.141592741 0.017453292 0.000199476 0.071611732 0.150000006 16.000000000 24 11 13
714 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222278 0.079797931 0.150000006 16.000000000 24 10 14
715 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222255 0.079789378 0.150000006 16.000000000 24 11 13
716 20190828140433 -3.124139071 3.141592741 0.017453292 0.000199541 0.071635373 0.150000006 16.000000000 24 10 14
717 20190828140433 -3.124139071 3.141592741 0.017453292 0.000222666 0.079937160 0.150000006 16.000000000 24 10 14
718 20190828140433 -3.124139071 3.141592741 0.017453292 0.000221696 0.079588912 0.150000006 16.000000000 24 11 13
719 20190828140433 -3.124139071 3.141592741 0.017453292 0.000221944 0.079677738 0.150000006 16.000000000 24 11 13
720 20190828140434 -3.124139071 3.141592741 0.017453292 0.000200012 0.071804255 0.150000006 16.000000000 24 10 14
721 20190828140434 -3.124139071 3.141592741 0.017453292 0.000222214 0.079774804 0.150000006 16.000000000 24 10 14
722 20190828140434 -3.124139071 3.141592741 0.017453292 0.000222160 0.079755574 0.150000006 16.000000000 24 9 15
723 20190828140434 -3.124139071 3.141592741 0.017453292 0.000221798 0.079625376 0.150000006 16.000000000 24 9 15
724 20190828140434 -3.124139071 3.141592741 0.017453292 0.000200276 0.071899250 0.150000006 16.000000000 24 9 15
725 20190828140434 -3.124139071 3.141592741 0.017453292 0.000221706 0.079592474 0.150000006 16.000000000 24 9 15
726 20190828140434 -3.124139071 3.141592741 0.017453292 0.000222022 0.079705879 0.150000006 16.000000000 24 8 16
727 20190828140434 -3.124139071 3.141592741 0.017453292 0.000200036 0.071812771 0.150000006 16.000000000 24 9 15
728 20190828140434 -3.124139071 3.141592741 0.017453292 0.000221854 0.079645731 0.150000006 16.000000000 24 9 15
729 20190828140434 -3.124139071 3.141592741 0.017453292 0.000222462 0.079863988 0.150000006 16.000000000 24 11 13
730 20190828140434 -3.124139071 3.141592741 0.017453292 0.000221981 0.079691030 0.150000006 16.000000000 24 10 14
731 20190828140434 -3.124139071 3.141592741 0.017453292 0.000199728 0.071702525 0.150000006 16.000000000 24 10 14
732 20190828140434 -3.124139071 3.141592741 0.017453292 0.000222137 0.079747282 0.150000006 16.000000000 24 8 16
733 20190828140435 -3.124139071 3.141592741 0.017453292 0.000222252 0.079788506 0.150000006 16.000000000 24 8 16
734 20190828140435 -3.124139071 3.141592741 0.017453292 0.000199933 0.071775854 0.150000006 16.000000000 24 10 14
735 20190828140435 -3.124139071 3.141592741 0.017453292 0.000222152 0.079752520 0.150000006 16.000000000 24 11 13
736 20190828140435 -3.124139071 3.141592741 0.017453292 0.000221994 0.079695754 0.150000006 16.000000000 24 10 14
737 20190828140435 -3.124139071 3.141592741 0.017453292 0.000221876 0.079653352 0.150000006 16.000000000 24 10 14
738 20190828140435 -3.124139071 3.141592741 0.017453292 0.000200031 0.071811095 0.150000006 16.000000000 24 9 15
739 20190828140435 -3.124139071 3.141592741 0.017453292 0.000222186 0.079764642 0.150000006 16.000000000 24 8 16
740 20190828140435 -3.124139071 3.141592741 0.017453292 0.000221824 0.079634838 0.150000006 16.000000000 24 10 14
741 20190828140435 -3.124139071 3.141592741 0.017453292 0.000222023 0.079706162 0.150000006 16.000000000 24 10 14
742 20190828140435 -3.124139071 3.141592741 0.017453292 0.000200167 0.071860068 0.150000006 16.000000000 24 10 14
743 20190828140435 -3.124139071 3.141592741 0.017453292 0.000222080 0.079726599 0.150000006 16.000000000 24 9 15
744 20190828140435 -3.124139071 3.141592741 0.017453292 0.000222075 0.079724893 0.150000006 16.000000000 24 9 15
745 20190828140435 -3.124139071 3.141592741 0.017453292 0.000199661 0.071678333 0.150000006 16.000000000 24 9 15
746 20190828140436 -3.124139071 3.141592741 0.017453292 0.000222191 0.079766460 0.150000006 16.000000000 24 9 15
747 20190828140436 -3.124139071 3.141592741 0.017453292 0.000222047 0.079715051 0.150000006 16.000000000 24 9 15
748 20190828140436 -3.124139071 3.141592741 0.017453292 0.000222259 0.079790905 0.150000006 16.000000000 24 8 16
749 20190828140436 -3.124139071 3.141592741 0.017453292 0.000199748 0.071709536 0.150000006 16.000000000 24 7 17
750 20190828140436 -3.124139071 3.141592741 0.017453292 0.000221705 0.079592109 0.150000006 16.000000000 24 8 16
751 20190828140436 -3.124139071 3.141592741 0.017453292 0.000222513 0.079882301 0.150000006 16.000000000 24 9 15
752 20190828140436 -3.124139071 3.141592741 0.017453292 0.000199840 0.071742475 0.150000006 16.000000000 24 9 15
753 20190828140436 -3.124139071 3.141592741 0.017453292 0.000221977 0.079689786 0.150000006 16.000000000 24 8 16
754 20190828140436 -3.124139071 3.141592741 0.017453292 0.000222130 0.079744585 0.150000006 16.000000000 24 7 17
755 20190828140436 -3.124139071 3.141592741 0.017453292 0.000221962 0.079684258 0.150000006 16.000000000 24 7 17
756 20190828140436 -3.124139071 3.141592741 0.017453292 0.000200317 0.071913853 0.150000006 16.000000000 24 7 17
757 20190828140436 -3.124139071 3.141592741 0.017453292 0.000221634 0.079566598 0.150000006 16.000000000 24 9 15
758 20190828140436 -3.124139071 3.141592741 0.017453292 0.000222189 0.079765998 0.150000006 16.000000000 24 8 16
759 20190828140437 -3.124139071 3.141592741 0.017453292 0.000199648 0.071673781 0.150000006 16.000000000 24 8 16
760 20190828140437 -3.124139071 3.141592741 0.017453292 0.000222320 0.079812743 0.150000006 16.000000000 24 9 15
761 20190828140437 -3.124139071 3.141592741 0.017453292 0.000221970 0.079687364 0.150000006 16.000000000 24 10 14
762 20190828140437 -3.124139071 3.141592741 0.017453292 0.000222200 0.079769976 0.150000006 16.000000000 24 11 13
763 20190828140437 -3.124139071 3.141592741 0.017453292 0.000199879 0.071756490 0.150000006 16.000000000 24 10 14
764 20190828140437 -3.124139071 3.141592741 0.017453292 0.000221911 0.079665884 0.150000006 16.000000000 24 9 15
765 20190828140437 -3.124139071 3.141592741 0.017453292 0.000221993 0.079695351 0.150000006 16.000000000 24 9 15
766 20190828140437 -3.124139071 3.141592741 0.017453292 0.000222224 0.079778567 0.150000006 16.000000000 24 10 14
767 20190828140437 -3.124139071 3.141592741 0.017453292 0.000199731 0.071703590 0.150000006 16.000000000 24 10 14
768 20190828140437 -3.124139071 3.141592741 0.017453292 0.000222162 0.079756252 0.150000006 16.000000000 24 10 14
769 20190828140437 -3.124139071 3.141592741 0.017453292 0.000222216 0.079775557 0.150000006 16.000000000 24 10 14
770 20190828140437 -3.124139071 3.141592741 0.017453292 0.000199662 0.071678571 0.150000006 16.000000000 24 10 14
771 20190828140437 -3.124139071 3.141592741 0.017453292 0.000221901 0.079662338 0.150000006 16.000000000 24 10 14
772 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222445 0.079857685 0.150000006 16.000000000 24 10 14
773 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222249 0.079787396 0.150000006 16.000000000 24 10 14
774 20190828140438 -3.124139071 3.141592741 0.017453292 0.000199374 0.071575172 0.150000006 16.000000000 24 9 15
775 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222219 0.079776607 0.150000006 16.000000000 24 9 15
776 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222217 0.079775825 0.150000006 16.000000000 24 8 16
777 20190828140438 -3.124139071 3.141592741 0.017453292 0.000199745 0.071708307 0.150000006 16.000000000 24 9 15
778 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222238 0.079783529 0.150000006 16.000000000 24 8 16
779 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222119 0.079740837 0.150000006 16.000000000 24 9 15
780 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222040 0.079712242 0.150000006 16.000000000 24 9 15
781 20190828140438 -3.124139071 3.141592741 0.017453292 0.000199745 0.071708366 0.150000006 16.000000000 24 11 13
782 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222425 0.079850398 0.150000006 16.000000000 24 10 14
783 20190828140438 -3.124139071 3.141592741 0.017453292 0.000221682 0.079583697 0.150000006 16.000000000 24 9 15
784 20190828140438 -3.124139071 3.141592741 0.017453292 0.000222172 0.079759799 0.150000006 16.000000000 24 9 15
785 20190828140439 -3.124139071 3.141592741 0.017453292 0.000200049 0.071817651 0.150000006 16.000000000 24 9 15
786 20190828140439 -3.124139071 3.141592741 0.017453292 0.000221821 0.079633825 0.150000006 16.000000000 24 8 16
787 20190828140439 -3.124139071 3.141592741 0.017453292 0.000221985 0.079692662 0.150000006 16.000000000 24 9 15
788 20190828140439 -3.124139071 3.141592741 0.017453292 0.000199963 0.071786791 0.150000006 16.000000000 24 9 15
789 20190828140439 -3.124139071 3.141592741 0.017453292 0.000222163 0.079756357 0.150000006 16.000000000 24 11 13
790 20190828140439 -3.124139071 3.141592741 0.017453292 0.000222033 0.079709671 0.150000006 16.000000000 24 9 15
791 20190828140439 -3.124139071 3.141592741 0.017453292 0.000221747 0.079607323 0.150000006 16.000000000 24 9 15
792 20190828140439 -3.124139071 3.141592741 0.017453292 0.000200134 0.071848042 0.150000006 16.000000000 24 9 15
793 20190828140439 -3.124139071 3.141592741 0.017453292 0.000222184 0.079763934 0.150000006 16.000000000 24 10 14
794 20190828140439 -3.124139071 3.141592741 0.017453292 0.000222046 0.079714440 0.150000006 16.000000000 24 11 13
795 20190828140439 -3.124139071 3.141592741 0.017453292 0.000200030 0.071810849 0.150000006 16.000000000 24 9 15
796 20190828140439 -3.124139071 3.141592741 0.017453292 0.000221743 0.079605788 0.150000006 16.000000000 24 8 16
797 20190828140439 -3.124139071 3.141592741 0.017453292 0.000222248 0.079787202 0.150000006 16.000000000 24 9 15
798 20190828140440 -3.124139071 3.141592741 0.017453292 0.000221754 0.079609700 0.150000006 16.000000000 24 9 15
799 20190828140440 -3.124139071 3.141592741 0.017453292 0.000200188 0.071867339 0.150000006 16.000000000 24 7 17
800 20190828140440 -3.124139071 3.141592741 0.017453292 0.000222119 0.079740852 0.150000006 16.000000000 24 9 15
801 20190828140440 -3.124139071 3.141592741 0.017453292 0.000221794 0.079624213 0.150000006 16.000000000 24 9 15
802 20190828140440 -3.124139071 3.141592741 0.017453292 0.000199793 0.071725644 0.150000006 16.000000000 24 10 14
803 20190828140440 -3.124139071 3.141592741 0.017453292 0.000222354 0.079824992 0.150000006 16.000000000 24 8 16
804 20190828140440 -3.124139071 3.141592741 0.017453292 0.000222331 0.079816945 0.150000006 16.000000000 24 9 15
805 20190828140440 -3.124139071 3.141592741 0.017453292 0.000221915 0.079667322 0.150000006 16.000000000 24 8 16
806 20190828140440 -3.124139071 3.141592741 0.017453292 0.000200005 0.071801774 0.150000006 16.000000000 24 10 14
807 20190828140440 -3.124139071 3.141592741 0.017453292 0.000221872 0.079651952 0.150000006 16.000000000 24 11 13
808 20190828140440 -3.124139071 3.141592741 0.017453292 0.000222299 0.079805419 0.150000006 16.000000000 24 9 15
809 20190828140440 -3.124139071 3.141592741 0.017453292 0.000222045 0.079714261 0.150000006 16.000000000 24 9 15
810 20190828140441 -3.124139071 3.141592741 0.017453292 0.000199720 0.071699604 0.150000006 16.000000000 24 9 15
811 20190828140441 -3.124139071 3.141592741 0.017453292 0.000221984 0.079692096 0.150000006 16.000000000 24 10 14
812 20190828140441 -3.124139071 3.141592741 0.017453292 0.000222341 0.079820395 0.150000006 16.000000000 24 11 13
813 20190828140441 -3.124139071 3.141592741 0.017453292 0.000199744 0.071708247 0.150000006 16.000000000 24 9 15
814 20190828140441 -3.124139071 3.141592741 0.017453292 0.000221960 0.079683684 0.150000006 16.000000000 24 8 16
815 20190828140441 -3.124139071 3.141592741 0.017453292 0.000222403 0.079842769 0.150000006 16.000000000 24 11 13
816 20190828140441 -3.124139071 3.141592741 0.017453292 0.000222083 0.079727888 0.150000006 16.000000000 24 9 15
817 20190828140441 -3.124139071 3.141592741 0.017453292 0.000199392 0.071581841 0.150000006 16.000000000 24 8 16
818 20190828140441 -3.124139071 3.141592741 0.017453292 0.000222304 0.079807289 0.150000006 16.000000000 24 11 13
819 20190828140441 -3.124139071 3.141592741 0.017453292 0.000222069 0.079722866 0.150000006 16.000000000 24 10 14
820 20190828140441 -3.124139071 3.141592741 0.017453292 0.000221977 0.079689905 0.150000006 16.000000000 24 10 14
821 20190828140441 -3.124139071 3.141592741 0.017453292 0.000199878 0.071756072 0.150000006 16.000000000 24 9 15
822 20190828140441 -3.124139071 3.141592741 0.017453292 0.000222304 0.079807289 0.150000006 16.000000000 24 11 13
823 20190828140442 -3.124139071 3.141592741 0.017453292 0.000221785 0.079620846 0.150000006 16.000000000 24 11 13
824 20190828140442 -3.124139071 3.141592741 0.017453292 0.000200133 0.071847700 0.150000006 16.000000000 24 10 14
825 20190828140442 -3.124139071 3.141592741 0.017453292 0.000221967 0.079686075 0.150000006 16.000000000 24 8 16
826 20190828140442 -3.124139071 3.141592741 0.017453292 0.000222082 0.079727314 0.150000006 16.000000000 24 11 13
827 20190828140442 -3.124139071 3.141592741 0.017453292 0.000222420 0.079848953 0.150000006 16.000000000 24 9 15
828 20190828140442 -3.124139071 3.141592741 0.017453292 0.000199668 0.071680889 0.150000006 16.000000000 24 9 15
829 20190828140442 -3.124139071 3.141592741 0.017453292 0.000221820 0.079633467 0.150000006 16.000000000 24 11 13
830 20190828140442 -3.124139071 3.141592741 0.017453292 0.000222412 0.079845987 0.150000006 16.000000000 24 10 14
831 20190828140442 -3.124139071 3.141592741 0.017453292 0.000222100 0.079733774 0.150000006 16.000000000 24 8 16
832 20190828140442 -3.124139071 3.141592741 0.017453292 0.000199833 0.071740091 0.150000006 16.000000000 24 11 13
833 20190828140442 -3.124139071 3.141592741 0.017453292 0.000222364 0.079828762 0.150000006 16.000000000 24 9 15
834 20190828140442 -3.124139071 3.141592741 0.017453292 0.000221925 0.079671226 0.150000006 16.000000000 24 8 16
835 20190828140442 -3.124139071 3.141592741 0.017453292 0.000199802 0.071728885 0.150000006 16.000000000 24 12 12
836 20190828140443 -3.124139071 3.141592741 0.017453292 0.000222137 0.079747126 0.150000006 16.000000000 24 10 14
837 20190828140443 -3.124139071 3.141592741 0.017453292 0.000221879 0.079654709 0.150000006 16.000000000 24 8 16
838 20190828140443 -3.124139071 3.141592741 0.017453292 0.000221976 0.079689249 0.150000006 16.000000000 24 8 16
839 20190828140443 -3.124139071 3.141592741 0.017453292 0.000200055 0.071819670 0.150000006 16.000000000 24 11 13
840 20190828140443 -3.124139071 3.141592741 0.017453292 0.000222184 0.079764143 0.150000006 16.000000000 24 9 15
841 20190828140443 -3.124139071 3.141592741 0.017453292 0.000222056 0.079717934 0.150000006 16.000000000 24 8 16
842 20190828140443 -3.124139071 3.141592741 0.017453292 0.000222053 0.079717062 0.150000006 16.000000000 24 8 16
843 20190828140443 -3.124139071 3.141592741 0.017453292 0.000199789 0.071724154 0.150000006 16.000000000 24 11 13
844 20190828140443 -3.124139071 3.141592741 0.017453292 0.000221830 0.079636946 0.150000006 16.000000000 24 8 16
845 20190828140443 -3.124139071 3.141592741 0.017453292 0.000222273 0.079795875 0.150000006 16.000000000 24 8 16
846 20190828140443 -3.124139071 3.141592741 0.017453292 0.000199852 0.071746811 0.150000006 16.000000000 24 9 15
847 20190828140443 -3.124139071 3.141592741 0.017453292 0.000222192 0.079766832 0.150000006 16.000000000 24 11 13
848 20190828140443 -3.124139071 3.141592741 0.017453292 0.000222043 0.079713315 0.150000006 16.000000000 24 9 15
849 20190828140444 -3.124139071 3.141592741 0.017453292 0.000222098 0.079733238 0.150000006 16.000000000 24 8 16
850 20190828140444 -3.124139071 3.141592741 0.017453292 0.000199681 0.071685597 0.150000006 16.000000000 24 8 16
851 20190828140444 -3.124139071 3.141592741 0.017453292 0.000222303 0.079806857 0.150000006 16.000000000 24 11 13
852 20190828140444 -3.124139071 3.141592741 0.017453292 0.000221991 0.079694718 0.150000006 16.000000000 24 9 15
853 20190828140444 -3.124139071 3.141592741 0.017453292 0.000222068 0.079722263 0.150000006 16.000000000 24 9 15
854 20190828140444 -3.124139071 3.141592741 0.017453292 0.000199949 0.071781538 0.150000006 16.000000000 24 8 16
855 20190828140444 -3.124139071 3.141592741 0.017453292 0.000222002 0.079698548 0.150000006 16.000000000 24 9 15
856 20190828140444 -3.124139071 3.141592741 0.017453292 0.000221849 0.079643697 0.150000006 16.000000000 24 10 14
857 20190828140444 -3.124139071 3.141592741 0.017453292 0.000199697 0.071691230 0.150000006 16.000000000 24 11 13
858 20190828140444 -3.124139071 3.141592741 0.017453292 0.000222267 0.079794005 0.150000006 16.000000000 24 10 14
859 20190828140444 -3.124139071 3.141592741 0.017453292 0.000222038 0.079711720 0.150000006 16.000000000 24 8 16
860 20190828140444 -3.124139071 3.141592741 0.017453292 0.000222404 0.079842970 0.150000006 16.000000000 24 12 12
861 20190828140444 -3.124139071 3.141592741 0.017453292 0.000199879 0.071756400 0.150000006 16.000000000 24 10 14
862 20190828140445 -3.124139071 3.141592741 0.017453292 0.000221921 0.079669774 0.150000006 16.000000000 24 9 15
863 20190828140445 -3.124139071 3.141592741 0.017453292 0.000222155 0.079753600 0.150000006 16.000000000 24 8 16
864 20190828140445 -3.124139071 3.141592741 0.017453292 0.000199524 0.071629286 0.150000006 16.000000000 24 11 13
865 20190828140445 -3.124139071 3.141592741 0.017453292 0.000222206 0.079772063 0.150000006 16.000000000 24 10 14
866 20190828140445 -3.124139071 3.141592741 0.017453292 0.000222229 0.079780206 0.150000006 16.000000000 24 8 16
867 20190828140445 -3.124139071 3.141592741 0.017453292 0.000221732 0.079601675 0.150000006 16.000000000 24 8 16
868 20190828140445 -3.124139071 3.141592741 0.017453292 0.000200242 0.071886919 0.150000006 16.000000000 24 9 15
869 20190828140445 -3.124139071 3.141592741 0.017453292 0.000221700 0.079590119 0.150000006 16.000000000 24 10 14
870 20190828140445 -3.124139071 3.141592741 0.017453292 0.000222452 0.079860434 0.150000006 16.000000000 24 10 14
871 20190828140445 -3.124139071 3.141592741 0.017453292 0.000221772 0.079616308 0.150000006 16.000000000 24 9 15
872 20190828140445 -3.124139071 3.141592741 0.017453292 0.000199672 0.071682222 0.150000006 16.000000000 24 9 15
873 20190828140445 -3.124139071 3.141592741 0.017453292 0.000222466 0.079865187 0.150000006 16.000000000 24 9 15
874 20190828140445 -3.124139071 3.141592741 0.017453292 0.000222054 0.079717420 0.150000006 16.000000000 24 9 15
875 20190828140446 -3.124139071 3.141592741 0.017453292 0.000199563 0.071643278 0.150000006 16.000000000 24 10 14
876 20190828140446 -3.124139071 3.141592741 0.017453292 0.000222368 0.079830274 0.150000006 16.000000000 24 10 14
877 20190828140446 -3.124139071 3.141592741 0.017453292 0.000222162 0.079756044 0.150000006 16.000000000 24 12 12
878 20190828140446 -3.124139071 3.141592741 0.017453292 0.000222181 0.079762936 0.150000006 16.000000000 24 11 13
879 20190828140446 -3.124139071 3.141592741 0.017453292 0.000199933 0.071776092 0.150000006 16.000000000 24 11 13
880 20190828140446 -3.124139071 3.141592741 0.017453292 0.000222085 0.079728432 0.150000006 16.000000000 24 10 14
881 20190828140446 -3.124139071 3.141592741 0.017453292 0.000221955 0.079681858 0.150000006 16.000000000 24 10 14
882 20190828140446 -3.124139071 3.141592741 0.017453292 0.000199846 0.071744755 0.150000006 16.000000000 24 11 13
883 20190828140446 -3.124139071 3.141592741 0.017453292 0.000222284 0.079799898 0.150000006 16.000000000 24 11 13
884 20190828140446 -3.124139071 3.141592741 0.017453292 0.000221671 0.079580054 0.150000006 16.000000000 24 11 13
885 20190828140446 -3.124139071 3.141592741 0.017453292 0.000222372 0.079831481 0.150000006 16.000000000 24 11 13
886 20190828140446 -3.124139071 3.141592741 0.017453292 0.000199864 0.071751267 0.150000006 16.000000000 24 10 14
887 20190828140446 -3.124139071 3.141592741 0.017453292 0.000221745 0.079606347 0.150000006 16.000000000 24 10 14
888 20190828140447 -3.124139071 3.141592741 0.017453292 0.000222360 0.079827368 0.150000006 16.000000000 24 10 14
889 20190828140447 -3.124139071 3.141592741 0.017453292 0.000222064 0.079721011 0.150000006 16.000000000 24 10 14
890 20190828140447 -3.124139071 3.141592741 0.017453292 0.000199640 0.071670786 0.150000006 16.000000000 24 10 14
891 20190828140447 -3.124139071 3.141592741 0.017453292 0.000222543 0.079893015 0.150000006 16.000000000 24 10 14
892 20190828140447 -3.124139071 3.141592741 0.017453292 0.000221879 0.079654716 0.150000006 16.000000000 24 11 13
893 20190828140447 -3.124139071 3.141592741 0.017453292 0.000199615 0.071661867 0.150000006 16.000000000 24 8 16
894 20190828140447 -3.124139071 3.141592741 0.017453292 0.000222333 0.079817459 0.150000006 16.000000000 24 7 17
895 20190828140447 -3.124139071 3.141592741 0.017453292 0.000222123 0.079742096 0.150000006 16.000000000 24 7 17
896 20190828140447 -3.124139071 3.141592741 0.017453292 0.000222081 0.079726920 0.150000006 16.000000000 24 9 15
897 20190828140447 -3.124139071 3.141592741 0.017453292 0.000199864 0.071751297 0.150000006 16.000000000 24 10 14
898 20190828140447 -3.124139071 3.141592741 0.017453292 0.000222203 0.079770774 0.150000006 16.000000000 24 10 14
899 20190828140447 -3.124139071 3.141592741 0.017453292 0.000221866 0.079649985 0.150000006 16.000000000 24 9 15
900 20190828140447 -3.124139071 3.141592741 0.017453292 0.000200105 0.071837664 0.150000006 16.000000000 24 8 16
901 20190828140448 -3.124139071 3.141592741 0.017453292 0.000221945 0.079678312 0.150000006 16.000000000 24 8 16
902 20190828140448 -3.124139071 3.141592741 0.017453292 0.000221815 0.079631656 0.150000006 16.000000000 24 11 13
903 20190828140448 -3.124139071 3.141592741 0.017453292 0.000222444 0.079857387 0.150000006 16.000000000 24 10 14
904 20190828140448 -3.124139071 3.141592741 0.017453292 0.000199934 0.071776263 0.150000006 16.000000000 24 8 16
905 20190828140448 -3.124139071 3.141592741 0.017453292 0.000221912 0.079666249 0.150000006 16.000000000 24 7 17
906 20190828140448 -3.124139071 3.141592741 0.017453292 0.000222341 0.079820283 0.150000006 16.000000000 24 11 13
907 20190828140448 -3.124139071 3.141592741 0.017453292 0.000199448 0.071601719 0.150000006 16.000000000 24 9 15
908 20190828140448 -3.124139071 3.141592741 0.017453292 0.000222177 0.079761617 0.150000006 16.000000000 24 9 15
909 20190828140448 -3.124139071 3.141592741 0.017453292 0.000222304 0.079807244 0.150000006 16.000000000 24 9 15
910 20190828140448 -3.124139071 3.141592741 0.017453292 0.000222203 0.079770945 0.150000006 16.000000000 24 9 15
911 20190828140448 -3.124139071 3.141592741 0.017453292 0.000199635 0.071668893 0.150000006 16.000000000 24 9 15
912 20190828140448 -3.124139071 3.141592741 0.017453292 0.000221974 0.079688676 0.150000006 16.000000000 24 10 14
913 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222336 0.079818778 0.150000006 16.000000000 24 10 14
914 20190828140449 -3.124139071 3.141592741 0.017453292 0.000199808 0.071731240 0.150000006 16.000000000 24 10 14
915 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222161 0.079755813 0.150000006 16.000000000 24 9 15
916 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222047 0.079715028 0.150000006 16.000000000 24 10 14
917 20190828140449 -3.124139071 3.141592741 0.017453292 0.000221795 0.079624303 0.150000006 16.000000000 24 8 16
918 20190828140449 -3.124139071 3.141592741 0.017453292 0.000199887 0.071759447 0.150000006 16.000000000 24 8 16
919 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222220 0.079777040 0.150000006 16.000000000 24 8 16
920 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222130 0.079744563 0.150000006 16.000000000 24 8 16
921 20190828140449 -3.124139071 3.141592741 0.017453292 0.000199577 0.071648285 0.150000006 16.000000000 24 8 16
922 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222297 0.079804704 0.150000006 16.000000000 24 8 16
923 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222006 0.079700172 0.150000006 16.000000000 24 8 16
924 20190828140449 -3.124139071 3.141592741 0.017453292 0.000222189 0.079765916 0.150000006 16.000000000 24 8 16
925 20190828140449 -3.124139071 3.141592741 0.017453292 0.000199821 0.071735866 0.150000006 16.000000000 24 10 14
926 20190828140450 -3.124139071 3.141592741 0.017453292 0.000222005 0.079699650 0.150000006 16.000000000 24 11 13
927 20190828140450 -3.124139071 3.141592741 0.017453292 0.000222015 0.079703420 0.150000006 16.000000000 24 10 14
928 20190828140450 -3.124139071 3.141592741 0.017453292 0.000200144 0.071851850 0.150000006 16.000000000 24 10 14
929 20190828140450 -3.124139071 3.141592741 0.017453292 0.000221961 0.079684079 0.150000006 16.000000000 24 11 13
930 20190828140450 -3.124139071 3.141592741 0.017453292 0.000222004 0.079699427 0.150000006 16.000000000 24 11 13
931 20190828140450 -3.124139071 3.141592741 0.017453292 0.000222261 0.079791792 0.150000006 16.000000000 24 12 12
932 20190828140450 -3.124139071 3.141592741 0.017453292 0.000199921 0.071771555 0.150000006 16.000000000 24 10 14
933 20190828140450 -3.124139071 3.141592741 0.017453292 0.000221847 0.079643190 0.150000006 16.000000000 24 8 16
934 20190828140450 -3.124139071 3.141592741 0.017453292 0.000222160 0.079755358 0.150000006 16.000000000 24 9 15
935 20190828140450 -3.124139071 3.141592741 0.017453292 0.000222143 0.079749204 0.150000006 16.000000000 24 8 16
936 20190828140450 -3.124139071 3.141592741 0.017453292 0.000199691 0.071689121 0.150000006 16.000000000 24 9 15
937 20190828140450 -3.124139071 3.141592741 0.017453292 0.000222087 0.079729147 0.150000006 16.000000000 24 8 16
938 20190828140450 -3.124139071 3.141592741 0.017453292 0.000221731 0.079601310 0.150000006 16.000000000 24 8 16
939 20190828140451 -3.124139071 3.141592741 0.017453292 0.000200330 0.071918443 0.150000006 16.000000000 24 11 13
940 20190828140451 -3.124139071 3.141592741 0.017453292 0.000222098 0.079733334 0.150000006 16.000000000 24 11 13
941 20190828140451 -3.124139071 3.141592741 0.017453292 0.000221987 0.079693288 0.150000006 16.000000000 24 11 13
942 20190828140451 -3.124139071 3.141592741 0.017453292 0.000222052 0.079716615 0.150000006 16.000000000 24 11 13
